00000953,00000401,00001922,00001364,00000900,00000363
00000954,00000186,00000341,00000601,00001951,00000344
00000956,00000955,00001193,00001238,00001930,00000987
00000958,00000558,00000974,00000299,00001554,00001973
00000964,00001613,00001923,00001365,00000668,00000363
00000974,00001554,00001974,00000299,00001726,00000558
00000975,00000363,00001554,00001553,00000299,00000554
00000976,00001726,00001973,00001975,00000299,00001974
00000979,00000558,00001973,00001974,00000299,00001554
00000981,00000601,00000186,00000341,00001400,00000237
00000985,00001242,00000740,00001363,00000975,00001364
00000986,00001726,00000224,00001923,00001975,00001554
00000987,00001363,00001419,00001364,00001952,00001238
00000989,00001915,00001496,00001627,00000658,00001618
00000990,00000957,00000558,00001974,00001554,00000976
00000991,00000762,00000299,00000760,00000766,00001726
00000997,00000763,00000642,00000352,00000299,00001905
00001001,00000894,00001905,00001024,00000955,00001364
00001004,00000923,00001942,00001226,00000378,00000341
00001015,00001990,00001060,00000894,00001733,00001726
00001020,00000955,00001364,00001419,00001388,00001952
00001021,00001942,00000378,00000923,00001980,00001226
00001024,00000642,00001726,00000352,00000894,00000299
00001025,00000766,00001990,00000894,00001726,00000024
00001027,00000299,00000558,00000554,00000975,00001554
00001028,00000601,00000338,00001980,00000942,00001957
00001034,00001980,00001226,00000601,00000341,00000923
00001042,00000186,00000237,00001400,00000026,00000952
00001043,00001942,00001253,00000942,00000601,00000344
00001047,00000344,00000601,00000341,00000263,00000186
00001055,00000955,00001989,00001363,00001242,00001344
00001060,00001733,00000753,00001726,00000766,00000024
00001067,00000352,00000884,00000766,00001733,00001989
00001084,00000340,00000341,00000601,00000096,00000186
00001101,00000601,00000341,00000344,00000923,00000186
00001113,00001974,00000978,00001973,00001726,00001643
00001129,00000344,00000923,00000186,00000183,00000341
00001193,00001363,00001362,00000363,00000299,00000955
00001201,00001024,00001001,00001905,00000894,00000363
00001213,00000763,00001905,00000753,00000024,00001024
00001214,00001990,00000299,00000383,00000766,00000352
00001225,00000344,00000981,00000186,00001711,00000601
00001226,00001980,00000338,00000344,00000378,00000601
00001230,00000186,00000935,00000440,00001642,00000981
00001231,00001726,00000945,00000766,00000024,00000299
00001232,00000955,00000066,00000642,00001990,00000766
00001238,00000955,00001364,00001362,00000299,00000987
00001239,00001726,00000299,00000361,00000363,00000668
00001252,00001973,00000299,00000558,00000948,00001554
00001253,00000601,00000186,00001942,00001043,00000942
00001259,00000344,00000601,00000341,00000923,00000186
00001261,00000955,00000554,00001559,00000975,00001726
00001270,00000344,00000923,00000341,00000601,00001454
00001274,00000894,00000299,00001923,00001984,00001990
00001275,00000055,00000237,00000923,00000338,00001642
00001276,00000299,00001990,00001726,00000352,00000766
00001278,00000363,00000668,00000299,00000955,00000614
00001281,00000912,00000344,00000601,00000338,00000923
00001283,00000942,00000075,00000923,00001226,00001942
00001287,00000658,00000453,00000363,00001364,00000299
00001288,00000658,00001897,00000955,00000363,00001354
00001290,00000559,00000299,00000896,00001923,00001975
00001325,00001942,00000923,00000338,00000942,00000344
00001326,00001554,00001973,00001974,00000299,00000558
00001337,00000601,00001942,00000344,00000186,00001980
00001338,00001034,00001980,00000601,00001942,00000338
00001343,00000614,00000361,00000896,00000363,00000955
00001344,00001363,00001989,00000363,00000955,00001242
00001345,00000763,00001952,00000766,00001905,00000369
00001352,00000024,00000299,00000766,00001726,00001990
00001353,00000337,00000365,00001726,00000668,00000361
00001361,00001364,00000299,00000363,00001726,00000955
00001362,00000987,00000299,00001726,00000740,00001242
00001365,00000363,00001364,00001726,00001923,00000614
00001381,00000896,00001425,00000299,00000753,00001923
00001388,00001726,00000490,00001363,00000987,00000740
00001390,00001952,00000024,00000352,00001363,00001905
00001392,00000601,00000344,00001942,00000378,00000923
00001394,00001401,00001942,00000942,00000338,00000378
00001396,00001923,00000614,00000361,00001364,00000443
00001397,00001226,00000378,00000328,00001942,00001951
00001400,00000237,00000923,00000601,00000981,00000186
00001401,00001980,00001235,00000186,00001394,00001226
00001402,00000383,00001586,00001001,00001905,00000363
00001412,00000299,00000363,00000678,00001726,00000955
00001419,00000363,00000955,00001953,00001726,00001363
00001425,00001726,00000753,00000299,00000896,00000337
00001441,00000558,00001554,00001973,00000979,00001726
00001442,00000601,00001951,00000344,00000341,00001988
00001443,00000383,00000024,00000299,00000352,00000202
00001445,00001364,00000625,00000658,00001897,00001726
00001446,00000981,00000601,00000923,00000026,00001711
00001454,00000186,00000344,00000923,00000601,00000341
00001489,00000601,00001400,00000981,00000341,00001711
00001491,00001974,00000558,00000299,00001559,00001027
00001492,00000299,00001364,00000352,00000453,00001001
00001494,00000341,00000601,00000186,00000344,00000923
00001496,00000363,00000955,00001915,00000658,00000614
00001500,00001897,00000299,00001726,00001364,00000363
00001535,00000601,00001440,00000237,00001711,00001400
00001541,00001400,00000341,00000026,00000237,00000981
00001550,00000341,00000186,00000923,00000601,00001454
00001551,00000352,00000642,00001419,00001726,00001905
00001552,00001027,00000299,00000224,00001553,00001973
00001553,00001974,00001559,00000299,00000363,00000554
00001554,00001974,00000558,00000299,00001973,00001726
00001556,00001554,00001973,00000299,00000558,00001726
00001557,00001726,00001973,00000948,00001974,00000299
00001559,00001364,00000558,00000975,00001554,00000955
00001562,00000186,00000601,00000344,00000923,00001988
00001566,00001990,00000352,00000299,00000024,00000766
00001568,00001554,00001559,00000558,00000987,00000703
00001586,00000352,00001726,00001364,00001402,00000024
00001603,00000383,00000299,00001990,00000352,00000766
00001604,00001923,00001623,00001726,00001944,00000984
00001609,00000352,00000558,00001726,00000945,00001973
00001610,00000976,00001923,00000957,00001726,00001554
00001613,00001364,00000363,00000453,00001897,00000955
00001616,00000979,00001643,00001973,00000978,00001726
00001619,00000363,00001952,00001419,00001363,00001242
00001624,00000658,00000361,00001242,00001915,00000614
00001632,00001363,00001366,00000363,00000955,00001242
00001633,00000341,00000186,00001711,00000026,00000981
00001637,00000537,00000763,00001364,00000299,00000443
00001649,00000352,00000766,00000894,00000299,00001726
00001653,00000955,00000365,00000352,00000066,00000642
00001655,00001276,00001990,00000024,00001025,00000352
00001658,00000024,00000066,00001024,00000642,00001659
00001659,00001897,00000766,00000352,00001726,00001990
00001660,00001344,00001989,00000363,00000955,00001363
00001667,00000299,00001726,00000352,00000024,00001207
00001668,00001726,00000766,00001207,00000894,00001923
00001671,00001990,00000766,00000894,00001726,00000299
00001675,00000955,00000443,00001726,00000361,00000363
00001676,00001726,00000453,00000955,00001361,00001618
00001680,00000363,00000753,00001364,00001997,00001974
00001685,00000363,00000658,00000955,00001364,00001726
00001686,00000625,00000955,00001496,00001613,00001923
00001687,00001024,00001905,00000658,00001990,00001001
00001688,00000341,00000186,00000344,00000923,00000601
00001693,00001953,00000987,00001242,00000299,00001363
00001701,00000955,00000401,00001726,00000363,00001419
00001704,00000923,00000186,00000601,00000344,00000341
00001717,00000923,00000186,00001704,00000344,00000341
00001719,00001226,00000186,00000601,00000378,00000923
00001721,00000740,00001953,00000299,00000987,00000955
00001731,00000363,00001953,00000740,00001419,00001362
00001733,00000766,00001060,00000352,00000753,00000894
00001737,00000763,00000066,00001001,00000894,00000753
00001740,00000113,00001643,00001726,00000299,00000978
00001741,00000338,00000378,00000344,00000601,00001980
00001742,00000361,00000896,00000955,00000363,00000614
00001744,00001980,00001897,00000378,00000923,00000942
00001753,00001755,00001760,00000766,00001990,00001759
00001755,00000642,00000767,00001757,00000894,00000352
00001756,00000642,00001364,00000352,00001024,00001905
00001757,00000765,00000955,00000763,00000066,00000767
00001761,00000024,00000299,00001760,00000894,00000764
00001762,00001726,00000955,00000363,00000263,00000299
00001764,00001990,00000299,00000894,00001726,00000352
00001766,00000894,00001364,00001974,00000642,00001905
00001767,00001726,00001760,00000352,00000763,00000024
00001768,00001363,00001242,00000987,00000740,00001364
00001867,00000024,00000206,00000352,00000617,00001990
00001868,00000299,00000024,00000558,00001974,00000352
00001871,00000894,00001443,00001990,00000299,00001726
00001874,00000363,00000987,00001905,00001363,00001025
00001879,00000919,00000948,00001897,00001973,00000999
00001881,00000186,00000742,00000344,00000263,00000601
00001884,00000299,00000955,00000363,00001364,00001726
00001885,00000955,00001344,00001242,00000363,00001989
00001888,00000186,00001980,00001642,00001440,00000601
00001890,00000299,00001364,00001726,00000955,00000363
00001893,00000753,00000955,00000614,00000443,00001726
00001895,00001726,00000365,00000668,00000955,00001365
00001899,00000900,00001922,00001361,00001990,00001905
00001905,00001726,00001001,00000763,00000299,00000894
00001913,00000341,00001957,00000913,00001226,00001980
00001915,00000614,00000955,00001496,00000363,00000658
00001917,00001897,00000918,00000361,00000955,00000363
00001922,00000363,00000955,00000401,00001364,00001726
00001925,00000263,00000186,00000341,00000344,00000923
00001927,00000186,00000344,00000923,00000341,00000601
00001937,00000923,00000601,00000344,00000186,00000341
00001938,00000363,00000955,00000978,00001364,00001726
00001940,00001726,00000955,00000453,00001364,00000658
00001942,00001980,00000601,00000186,00000341,00000378
00001944,00001726,00001923,00000984,00001623,00001604
00001951,00001988,00000923,00000340,00000601,00000186
00001952,00000987,00000740,00000955,00001953,00001238
00001953,00000363,00001242,00000740,00000299,00000987
00001955,00000541,00001364,00000299,00000363,00001726
00001957,00000601,00000913,00000344,00000338,00000923
00001972,00001242,00000299,00000558,00001974,00001726
00001974,00001973,00001726,00001554,00000299,00000558
00001975,00001974,00001554,00000299,00001923,00000976
00001978,00000984,00000945,00000894,00001726,00000112
00001980,00001942,00000344,00001226,00000601,00000338
00001982,00001964,00001726,00000978,00000753,00000299
00001984,00000766,00000894,00001923,00000299,00000024
00001985,00000614,00000955,00000299,00001553,00000976
00001988,00000344,00000340,00000186,00001951,00000923
00001990,00000766,00001726,00000024,00000894,00000299
00001991,00000955,00001973,00000976,00000975,00000614
00001996,00001897,00001364,00000955,00001726,00000299
00001997,00001553,00000554,00001974,00001554,00000363
00001998,00000918,00000363,00001726,00000955,00001364
00001999,00001364,00000363,00000955,00001726,00000658
