00012405,00018754,00013754,00001236,00017312,00019221
00002248,00018756,00014431,00004994,00009117,00017026
00000757,00015166,00015937,00000735,00000783,00000763
00011608,00001748,00006420,00012459,00006100,00003296
00003722,00007497,00000251,00003256,00003282,00009387
00015294,00015538,00019082,00011257,00001998,00003274
00001015,00004997,00019593,00013223,00007660,00008499
00003722,00006093,00004157,00014258,00003506,00011476
00019042,00007484,00009195,00006495,00008633,00004347
00008617,00019071,00011845,00002032,00012396,00014425
00017114,00005246,00017693,00017413,00004610,00018734
00001249,00001002,00009840,00007418,00015236,00017726
00002248,00012476,00018367,00017822,00017799,00012482
00000402,00003234,00003200,00009588,00019223,00009594
00008820,00012451,00012918,00004238,00008590,00009980
00003291,00006086,00005135,00005628,00009560,00003703
00000866,00005814,00014688,00008765,00012337,00012364
00003719,00013823,00020029,00019475,00015507,00009369
00018340,00018005,00018232,00009020,00014622,00019357
00010139,00012590,00004805,00012508,00011677,00008595
00018092,00006253,00009716,00009215,00011579,00018784
00003719,00009581,00000383,00004134,00008765,00020005
00017717,00006433,00007913,00017146,00018629,00013583
00019042,00001445,00017243,00019568,00018012,00015039
00012954,00015833,00012024,00012396,00014118,00012653
00010139,00011741,00014837,00009859,00013492,00011943
00015965,00016251,00001233,00018157,00012615,00013578
00020126,00015013,00012596,00016195,00007882,00008013
00000866,00000075,00011199,00012775,00009345,00005498
00001249,00012511,00013835,00009131,00014870,00013191
00012612,00017822,00017761,00018335,00012975,00007500
00014235,00012891,00016139,00008564,00012445,00014558
00015294,00010988,00002444,00015351,00005060,00002222
00003719,00008533,00005219,00013024,00019783,00015605
00001526,00014722,00014607,00001036,00007633,00011891
00011498,00014275,00008521,00008020,00007250,00010515
00018092,00008601,00009719,00017979,00017128,00018514
00014235,00018248,00017650,00018826,00016599,00016488
00000757,00011673,00013426,00008260,00014656,00019765
00018313,00018389,00017965,00006400,00016956,00017864
00012422,00016129,00014858,00011848,00001313,00012573
00018313,00018089,00006727,00011844,00012684,00008546
00019046,00017130,00016321,00017872,00001330,00019455
00000866,00017949,00019292,00013417,00006980,00008034
00000866,00016776,00000917,00004344,00002798,00006288
00017188,00012045,00018180,00006383,00001534,00003038
00003722,00003926,00001207,00001101,00000550,00007250
00011608,00000386,00003474,00000293,00004013,00010719
00018313,00010989,00009840,00006726,00007418,00004555
00000402,00010061,00011449,00011416,00006066,00011287
00015294,00011842,00007808,00008972,00014947,00016134
00000757,00010441,00010667,00014285,00011207,00011256
00000402,00003727,00017605,00006946,00006620,00011176
00016005,00000966,00015232,00012632,00012873,00015371
00001526,00016032,00008243,00019484,00012980,00017724
00019502,00009751,00002225,00014133,00015382,00004307
00000866,00011921,00010793,00019484,00012013,00013024
00018313,00007859,00017614,00004851,00019010,00013112
00011615,00016645,00001285,00007633,00017116,00017670
00000866,00013748,00008997,00006200,00015680,00014133
00015790,00019588,00007974,00014335,00015037,00018367
00010139,00017015,00014322,00008228,00008533,00015380
00000247,00019881,00012658,00009720,00004239,00012766
00017183,00004672,00007688,00013001,00004477,00001252
00003369,00003607,00018557,00012594,00008973,00012403
00019042,00012862,00018873,00001539,00013547,00012746
00017717,00018067,00017614,00014454,00006441,00018558
00012620,00007303,00014584,00009885,00008519,00013742
00017369,00017073,00009809,00018297,00001279,00016936
00001312,00014777,00008229,00018628,00018736,00018172
00017925,00018621,00005886,00017016,00005354,00008964
00019042,00008997,00012776,00008554,00019049,00007897
00002248,00007721,00000594,00006301,00015770,00009555
00013723,00018796,00002825,00018594,00008500,00014510
00017574,00006223,00017624,00017762,00018661,00017927
00001355,00018547,00015103,00017720,00017312,00002090
00000866,00010828,00007460,00017949,00013191,00015791
00012620,00008156,00011057,00017932,00018030,00013951
00011696,00014610,00011922,00010138,00005217,00007352
00018313,00015036,00008278,00009700,00015845,00006292
00015997,00016902,00004690,00018157,00011019,00009110
00002248,00017059,00017366,00015112,00018883,00013722
00000871,00012476,00018261,00015429,00008896,00004977
00020126,00012862,00015990,00002431,00017803,00016008
00000326,00011812,00014888,00007206,00009685,00004133
00006981,00008009,00011327,00000641,00000108,00009497
00017114,00011742,00005701,00015061,00015979,00017719
00003369,00010096,00003898,00015362,00014708,00009754
00019042,00008997,00003038,00011053,00011647,00004935
00018313,00019116,00015968,00001011,00017175,00017179
00012405,00015149,00009016,00011045,00017071,00018122
00018451,00018241,00017302,00018101,00017762,00017886
00012954,00011941,00017650,00018669,00009703,00017406
00001355,00014750,00018129,00011940,00017665,00018031
00004182,00013227,00009024,00014963,00019497,00001506
00010139,00018539,00006568,00004888,00018205,00013649
00003369,00004133,00003214,00000323,00012766,00019045
00006006,00010117,00010224,00007191,00010854,00006613
00012405,00017015,00014583,00009688,00016845,00018412
00012673,00017835,00015982,00000564,00005058,00019900
00001526,00012479,00006159,00015827,00015829,00017308
00018313,00018747,00016842,00014516,00008878,00017481
00017702,00017540,00017060,00014431,00018661,00012394
00017925,00018297,00006732,00013592,00016504,00017380
00015116,00009160,00012976,00017752,00012261,00011929
00001249,00016469,00007854,00007587,00014421,00005234
00003964,00007681,00014457,00020130,00012513,00009032
00000402,00007892,00004100,00010037,00002932,00003296
00018313,00017506,00007175,00004297,00017287,00008387
00001526,00014291,00019561,00008361,00000052,00002733
00018446,00015245,00004424,00018540,00013528,00002436
00000866,00014549,00000987,00006445,00012534,00015836
00012405,00012401,00019454,00007463,00011885,00005888
00004182,00016961,00000564,00012766,00003897,00003810
00012692,00016650,00016439,00004592,00001267,00017641
00005134,00008953,00014692,00015651,00005589,00015060
00019042,00015076,00011709,00008685,00010808,00005136
00001249,00001512,00013241,00005888,00002314,00017943
00017574,00019138,00017220,00017486,00014169,00012763
00018313,00004737,00009027,00007460,00013337,00012314
00002248,00007455,00015470,00017561,00017789,00001451
00019042,00006193,00014692,00006392,00009856,00017687
00016707,00005275,00010784,00004058,00004231,00005008
00003732,00007380,00008422,00007251,00003697,00003811
00017586,00017047,00012682,00002319,00017308,00017266
00014869,00008521,00016808,00004969,00006094,00007088
00001526,00013114,00010589,00001065,00001986,00006279
00017117,00014143,00018743,00014584,00017371,00012052
00018313,00017732,00007185,00007069,00017130,00018335
00003438,00000501,00000700,00003841,00003617,00014281
00015294,00006051,00005168,00011121,00019281,00015487
00012673,00017911,00005272,00011298,00018137,00000765
00017099,00013538,00011126,00013770,00005060,00014581
00000866,00009464,00005005,00010214,00012683,00000935
00016616,00017961,00015979,00015785,00002321,00001025
00001249,00014113,00004746,00014487,00018801,00018795
00019042,00009049,00012447,00018724,00004746,00012430
00018313,00007198,00013420,00015935,00010600,00006766
00013723,00018381,00015037,00018432,00012386,00000855
00000866,00011492,00009728,00011287,00004655,00008544
00018451,00016635,00013036,00011917,00008633,00007786
00013834,00017196,00018444,00019985,00015060,00009703
00014418,00004752,00014887,00010800,00015142,00015637
00017866,00017471,00016973,00018573,00008546,00017905
00013834,00008558,00018495,00008623,00017790,00009861
00001249,00018912,00018440,00018067,00014363,00017997
00019502,00014907,00014133,00006863,00014705,00008561
00000304,00002919,00006790,00000200,00011299,00000804
00018313,00012359,00018413,00016406,00018661,00017113
00011696,00018301,00015023,00014894,00004234,00005195
00012405,00012828,00004688,00012658,00017754,00009224
00017925,00018723,00018668,00013216,00017672,00001872
00019502,00010650,00006185,00014137,00009352,00000051
00001526,00014605,00019778,00011821,00019244,00004585
00003964,00001503,00019052,00012082,00010842,00010814
00004848,00005275,00016872,00015287,00008577,00001429
00018313,00012413,00017976,00018222,00009751,00018267
00009963,00014957,00010022,00012836,00017927,00016977
00018039,00000938,00005352,00017859,00017732,00009700
00018435,00000938,00001430,00019484,00019568,00016938
00015294,00019113,00016649,00006434,00014272,00006124
00010139,00001482,00019322,00016617,00015452,00008564
00004182,00002472,00017764,00010839,00003038,00007433
00018313,00017128,00017518,00015011,00018221,00013832
00014235,00013533,00011846,00017974,00010988,00012776
00001249,00018331,00009235,00015823,00004858,00015650
00001015,00008539,00017191,00015784,00007487,00005586
00018313,00017538,00012426,00008230,00012580,00012958
00002248,00018062,00017674,00017384,00018101,00013832
00015790,00015356,00008535,00016038,00012796,00015354
00003719,00007356,00001967,00003694,00004183,00008564
00011615,00012682,00009831,00008282,00007277,00013586
00017855,00004933,00018850,00017959,00018834,00018608
00017066,00018078,00009042,00018310,00005061,00018227
00012673,00000200,00006724,00006655,00015532,00014792
00003287,00020168,00003687,00015581,00004020,00011359
00018313,00015044,00016049,00004593,00008561,00014858
00015294,00013540,00019878,00014344,00012780,00006425
00017627,00014750,00017537,00012474,00017701,00018003
00011498,00002291,00012766,00002614,00013759,00011486
00019046,00001025,00008036,00012804,00017780,00016336
00002248,00007193,00018033,00006647,00019026,00002801
00003369,00016896,00002507,00015033,00000990,00013456
00003719,00000355,00001212,00003897,00019783,00017146
00018313,00014549,00014113,00011677,00017116,00017332
00000326,00003311,00000413,00011554,00000369,00003978
00003438,00003277,00000242,00004163,00019682,00019675
00018313,00017301,00017311,00018907,00018217,00017461
00012877,00018715,00015023,00014862,00017744,00013247
00000942,00011841,00017187,00016008,00007281,00008214
00001526,00009709,00016872,00016931,00013832,00018221
00016883,00018900,00012392,00018858,00005260,00018218
00019502,00015293,00020195,00012451,00020161,00019695
00017995,00018752,00018374,00017100,00013191,00009018
00009963,00016496,00014647,00011642,00009091,00008614
00000326,00003549,00003515,00003426,00003383,00003755
00001526,00017602,00018108,00017878,00009810,00019783
00011608,00000595,00013079,00000467,00003676,00000686
00004848,00013564,00004286,00012406,00019133,00015685
00016883,00020137,00004742,00016848,00014848,00009107
00003369,00017732,00003898,00000467,00015039,00018604
00001526,00008434,00012777,00012459,00011836,00001321
00004891,00017223,00015032,00012657,00016140,00016368
00000866,00002533,00019991,00005351,00012426,00002069
00018313,00013160,00018094,00017602,00016456,00017637
00002248,00013358,00006445,00015290,00006858,00012307
00000402,00009391,00007378,00003815,00000775,00001967
00003964,00003275,00002983,00004033,00003746,00003474
00003719,00016816,00006882,00006610,00010425,00010442
00000326,00007406,00019687,00003755,00008299,00003282
00003369,00018824,00000261,00009679,00004233,00018477
00012400,00018129,00010784,00013129,00013031,00013316
00003719,00008765,00009548,00020192,00004185,00003241
00003964,00017959,00014279,00018894,00012573,00008227
00018037,00017426,00018261,00006058,00009693,00018621
00000866,00010147,00013928,00001128,00006613,00001814
00000402,00013449,00010117,00006613,00000366,00014442
00012405,00011900,00012106,00012702,00005321,00012975
00018313,00016842,00008593,00019143,00011855,00020133
00012405,00014963,00019790,00008268,00001010,00015792
00003719,00014725,00015381,00002069,00008359,00008171
00000402,00002451,00000433,00004157,00003683,00020164
00017925,00010835,00008595,00014347,00005573,00015441
00011696,00004885,00016007,00002037,00014285,00008519
00018313,00018179,00012689,00017332,00004725,00015826
00011608,00004056,00003987,00002054,00001937,00003544
00012734,00017772,00012616,00008282,00012209,00018198
00017099,00014619,00012689,00014698,00019268,00017605
00000402,00015741,00002492,00006953,00008035,00005692
00003438,00019690,00010657,00000320,00004069,00009659
00010139,00001324,00016942,00006573,00013735,00014932
00003369,00011644,00011943,00018484,00017614,00000589
00004884,00015334,00016952,00008999,00004607,00017410
00000866,00005586,00012480,00004129,00008592,00016669
00008820,00002240,00013612,00008543,00014237,00017614
00000326,00011194,00019625,00003898,00019686,00000594
00003719,00009755,00004162,00002228,00000659,00017146
00019502,00011450,00019290,00019679,00011454,00003662
00015294,00012985,00011062,00020135,00010926,00010014
00002248,00008521,00005991,00015432,00013048,00003571
00014869,00009565,00004482,00006143,00007055,00002235
00019042,00012626,00008979,00013748,00014823,00014721
00003719,00002924,00003314,00003920,00004439,00003671
00004306,00017204,00018303,00017405,00004780,00018132
00012982,00013174,00013714,00007994,00008857,00016977
00001526,00011356,00018254,00000700,00002951,00004664
00017702,00017699,00012583,00017403,00016605,00016600
00017574,00019820,00013728,00013207,00011656,00009980
00018027,00019902,00012474,00011927,00015013,00005317
00012504,00017137,00017767,00015834,00017870,00008017
00017185,00018279,00012258,00008503,00019862,00017988
00017454,00012820,00012628,00012366,00014548,00007587
00003438,00014538,00018269,00019240,00008701,00008518
00011608,00000877,00006794,00000945,00019052,00004433
00000942,00004797,00012412,00000971,00012305,00013036
00002248,00018398,00017708,00006448,00018212,00017467
00016883,00010138,00017698,00000966,00012554,00018266
00019042,00006711,00012511,00012975,00000567,00013972
00012982,00010351,00016948,00011417,00017262,00011426
00018313,00009695,00011943,00018531,00011760,00011655
00012405,00011873,00017223,00006724,00015835,00000563
00007132,00014971,00009565,00003869,00000355,00015486
00017099,00017773,00004678,00018649,00017179,00018830
00015294,00016970,00019831,00017081,00015057,00004900
00017183,00014543,00018222,00008574,00009717,00013231
00000866,00015001,00014526,00011943,00015026,00004935
00003722,00003446,00003510,00014971,00015761,00005938
00018313,00004772,00017940,00019790,00015028,00017576
00003719,00004069,00010650,00000858,00020148,00001207
00001526,00017567,00008959,00011855,00018976,00009855
00012404,00003038,00019133,00018839,00015004,00014872
00018313,00017058,00005217,00007304,00004707,00000694
00014540,00018101,00016972,00000571,00017020,00018376
00017574,00014659,00009243,00018156,00018524,00018844
00018313,00020129,00011880,00017521,00016897,00005317
00012405,00012565,00012201,00018521,00016314,00007974
00003471,00015610,00003662,00002245,00009556,00007378
00016012,00018284,00014584,00017596,00009087,00017771
00003722,00009591,00003922,00001739,00011903,00000430
00012734,00015144,00001460,00009832,00017071,00008227
00018313,00001430,00011569,00015439,00012262,00020141
00008553,00014336,00013220,00008627,00019358,00013577
00018313,00018210,00018102,00001411,00017974,00018976
00017114,00009112,00014130,00015284,00012346,00008044
00017369,00014499,00017126,00017701,00011999,00018379
00012694,00017883,00018710,00018127,00007679,00019913
00018313,00013358,00012462,00014792,00006078,00017970
00003369,00012426,00005274,00014417,00004929,00013326
00012422,00019455,00018493,00004805,00016400,00004655
00016883,00018604,00004565,00015149,00009257,00009137
00000754,00018033,00017567,00000917,00016823,00000038
00002248,00009726,00007303,00004719,00002075,00017219
00000866,00012674,00011531,00005931,00014641,00006766
00000402,00014619,00013927,00000564,00007416,00007379
00018634,00014957,00004650,00017006,00001380,00008212
00000871,00004129,00000858,00008784,00015290,00003355
00017424,00010806,00009275,00015240,00002465,00017587
00016012,00014549,00010104,00018058,00018218,00019049
00012620,00004239,00012418,00006433,00012378,00012737
00011608,00010151,00007481,00000694,00000925,00001615
00019042,00015832,00006736,00008895,00018771,00009239
00019042,00008994,00012538,00018261,00013484,00012544
00018313,00012298,00006194,00016191,00009727,00005703
00002248,00017602,00017513,00002220,00018731,00009184
00011696,00013839,00017974,00004472,00012817,00013967
00017607,00018712,00012871,00012483,00006194,00004657
00018313,00012472,00018030,00017146,00018205,00004854
00009963,00012364,00002506,00002225,00012472,00017319
00015965,00016430,00012364,00010074,00016187,00018389
00011696,00002442,00016136,00016138,00008544,00016140
00017114,00018890,00007773,00017878,00012690,00014543
00018313,00012647,00007455,00012257,00013617,00012868
00012673,00013036,00000946,00019811,00013583,00015376
00003438,00004078,00007913,00009560,00009716,00015836
00000866,00010441,00014063,00004927,00019637,00015738
00017424,00018488,00008282,00017653,00016366,00018059
00017855,00013617,00017033,00019229,00012426,00017831
00012610,00014335,00012804,00012043,00017010,00017488
00011696,00015382,00012860,00007643,00011791,00005008
00015294,00005002,00001751,00012586,00015791,00015071
00017086,00018584,00017488,00008879,00015423,00018530
00017099,00007431,00007462,00011648,00015685,00017764
00015135,00013072,00012007,00018900,00017053,00018568
00016876,00017350,00017467,00008039,00016864,00001503
00000866,00005263,00000869,00011327,00005978,00007667
00000326,00003827,00000456,00019627,00013533,00003292
00003369,00016244,00003296,00014237,00015732,00000293
00000866,00005369,00002668,00004050,00003649,00004986
00019502,00000905,00001890,00010037,00000742,00006035
00015790,00010138,00001262,00010050,00001864,00012487
00017099,00018473,00004234,00012596,00018157,00018203
00004306,00016136,00012256,00005218,00015044,00011825
00009963,00004695,00017251,00005063,00008994,00001453
00018162,00001087,00017742,00018831,00018428,00001464
00017304,00004653,00018125,00012891,00001289,00009131
00018313,00001293,00007456,00000795,00016009,00012689
00001526,00008635,00004736,00019808,00017974,00018060
00018037,00017015,00018050,00004927,00017531,00013502
00018076,00016601,00013413,00018332,00015126,00014516
00003369,00018031,00016016,00012868,00018771,00018565
00003438,00014103,00017567,00004982,00003293,00006935
00000866,00008565,00008663,00008701,00012568,00008032
00011615,00016842,00012445,00018464,00017059,00005124
00003369,00013583,00007349,00009810,00012969,00015345
00012877,00016326,00018632,00008613,00000694,00012487
00003719,00008985,00008592,00003756,00000272,00007386
00014922,00013183,00015440,00004713,00008966,00020134
00019502,00011358,00014157,00006820,00003924,00000343
00011696,00006162,00006477,00008700,00012396,00013865
00017454,00013426,00019992,00017058,00004698,00018056
00001412,00012544,00011648,00017566,00018432,00009313
00019502,00010299,00000051,00010310,00014706,00010772
00018313,00017415,00018413,00018825,00018205,00001297
00013632,00012816,00018521,00014549,00017335,00018552
00012600,00001266,00017916,00015964,00007421,00009170
00011696,00019138,00014935,00007487,00011742,00015439
00012877,00009259,00015884,00008758,00011975,00013725
00003732,00009601,00020178,00013720,00004927,00001790
00012673,00015362,00012641,00012329,00013538,00000995
00018313,00002337,00018517,00013617,00002243,00006867
00000871,00007190,00010165,00007199,00001790,00009675
00018313,00012792,00019690,00006100,00015293,00006073
00000866,00006200,00008271,00014552,00016848,00006249
00002248,00014943,00017639,00009231,00018115,00012784
00000866,00005352,00008982,00002431,00020123,00010843
00019502,00011601,00000734,00011490,00004845,00006807
00017132,00013236,00013758,00012359,00013018,00007881
00000407,00003927,00003293,00008565,00003981,00014647
00000866,00008613,00014955,00019232,00009693,00011887
00017185,00012568,00014556,00017537,00018565,00005346
00012405,00016721,00016469,00014823,00019262,00017211
00012694,00013144,00008992,00019792,00003087,00013410
00003471,00009559,00007069,00003477,00014907,00001293
00018313,00012305,00006935,00011433,00007010,00012314
00014908,00007461,00018723,00012667,00004585,00018192
00007337,00010709,00020077,00016788,00003296,00002946
00017099,00014130,00018846,00008595,00015044,00018515
00015294,00011404,00015818,00006021,00014563,00001101
00012877,00014999,00004585,00013419,00012752,00013235
00014859,00019043,00018568,00007974,00010071,00009918
00002248,00018147,00012203,00019913,00008036,00001014
00019042,00009163,00014706,00012865,00017567,00019503
00012643,00010144,00017953,00012795,00019764,00009223
00000402,00014619,00007377,00011837,00002240,00014873
00000866,00008985,00015030,00002446,00017135,00015480
00018876,00017650,00006393,00018738,00019556,00012123
00012422,00010073,00005584,00008998,00017932,00011057
00015294,00006366,00014107,00008556,00010073,00019113
00011608,00011695,00000282,00004079,00011613,00006200
00015294,00012534,00017223,00000562,00014955,00009862
00000402,00000393,00019667,00003499,00003662,00004073
00017132,00018314,00017779,00016645,00018346,00018744
00014869,00017135,00015566,00004303,00017671,00010365
00000866,00011990,00014233,00008521,00008865,00019310
00019502,00012364,00014370,00003424,00015291,00014339
00012694,00018661,00008597,00018603,00012594,00008897
00001249,00013285,00016447,00018658,00013437,00017032
00015294,00014435,00014705,00009980,00005141,00004022
00016707,00006368,00012571,00005381,00014488,00015833
00000866,00018907,00009083,00014429,00013031,00009497
00018027,00017209,00004886,00020124,00011831,00017311
00001526,00006528,00012850,00016415,00008533,00017043
00015294,00014290,00014706,00007476,00014858,00004593
00018313,00017787,00018263,00018625,00012873,00019904
00015294,00019318,00008966,00007897,00011582,00014705
00014737,00013213,00018129,00006371,00016037,00005258
00018451,00016933,00001085,00017312,00012556,00009906
00012832,00018900,00008214,00018176,00012093,00014955
00019042,00009497,00002223,00012317,00007710,00014708
00000332,00000317,00012831,00003297,00015818,00000412
00000402,00001834,00006041,00014788,00009550,00007378
00011696,00004792,00013724,00018505,00014857,00017518
00012620,00012367,00017550,00004608,00014556,00017447
00004182,00008765,00007470,00011859,00016032,00015248
00018037,00014226,00018619,00013974,00015224,00012462
00018208,00017382,00001007,00000580,00018674,00017755
00000866,00010037,00000589,00019524,00019146,00005012
00014236,00017015,00002051,00017464,00016992,00013110
00002248,00019756,00013049,00016488,00014290,00017095
00003369,00004419,00006189,00018512,00017949,00008249
00018605,00009493,00016138,00014871,00012690,00001529
00012620,00004838,00014865,00014599,00018898,00011582
00000866,00009938,00015030,00015480,00004438,00010181
00001249,00012833,00004590,00010846,00012937,00014955
00017114,00015103,00007470,00009710,00012896,00016900
00017574,00018582,00014726,00011734,00018439,00008574
00018340,00014708,00016942,00008554,00017439,00017380
00015294,00018411,00011838,00014331,00013784,00015830
00017183,00018802,00018207,00005231,00004808,00012847
00018313,00000659,00018056,00019776,00012263,00008826
00012422,00019440,00016321,00015423,00015685,00007701
00012504,00014873,00008365,00015823,00008561,00010715
00017855,00014639,00011659,00008701,00012632,00017247
00012405,00008891,00015447,00018029,00016961,00017865
00003471,00006791,00001933,00003465,00014157,00003366
00002248,00016987,00016892,00004679,00016972,00001389
00017099,00002431,00019810,00008286,00013835,00009275
00015294,00013958,00011793,00002226,00015360,00009721
00012694,00009278,00013252,00017550,00015108,00001311
00016012,00013593,00020130,00012534,00002439,00007303
00003719,00010009,00012658,00019992,00017724,00018089
00012982,00017026,00019071,00018089,00017708,00019271
00004306,00014943,00012551,00020196,00013774,00015832
00012620,00008613,00009026,00001506,00014286,00013855
00014236,00003037,00009806,00012529,00015689,00016878
00000866,00004472,00009701,00012028,00013958,00012364
00000866,00016046,00009716,00019558,00005693,00014873
00003719,00019675,00011311,00016814,00010493,00000075
00001526,00017671,00001517,00013688,00017602,00004344
00011696,00013589,00011673,00004968,00005232,00011579
00017574,00018781,00011922,00004290,00013944,00018641
00012405,00011741,00015237,00016620,00001011,00012480
00003289,00004224,00009342,00004056,00009314,00015729
00019042,00005803,00008580,00004297,00006619,00000530
00003438,00016681,00000564,00019996,00008765,00008764
00019042,00009685,00018386,00007891,00005586,00015826
00017099,00013864,00020129,00017318,00012873,00012677
00019042,00015239,00001590,00002465,00009685,00014133
00015294,00010140,00020195,00001235,00012816,00006015
00011696,00000562,00004998,00011647,00012024,00013709
00017066,00017940,00017542,00004608,00009151,00017944
00000402,00009716,00005931,00003270,00003911,00019223
00012405,00012013,00012766,00015878,00007418,00012560
00010139,00014891,00019230,00013634,00016337,00015251
00018092,00016649,00004290,00017864,00004992,00018386
00011696,00010988,00014279,00018073,00009743,00014585
00016707,00013326,00012384,00009807,00008156,00004130
00000407,00002245,00011571,00011417,00003454,00000357
00019042,00012532,00011825,00019238,00002442,00013412
00003438,00003897,00019783,00009755,00019996,00008765
00018037,00015832,00018693,00017265,00017056,00018767
00004306,00014274,00008266,00018505,00019618,00012860
00003369,00007175,00008365,00006610,00007049,00011459
00019502,00015833,00004233,00014032,00010040,00015293
00008820,00012676,00012647,00009849,00017485,00017637
00017855,00007992,00008748,00017033,00011943,00000977
00018435,00009912,00001246,00001437,00018254,00016896
00002248,00015819,00014337,00017976,00017826,00016979
00003719,00000062,00011482,00004168,00003799,00005476
00000866,00011812,00007823,00013964,00009685,00016669
00002248,00017014,00017151,00009119,00001002,00013740
00000866,00018771,00016449,00018108,00011735,00013859
00019042,00008990,00008790,00012521,00004851,00002511
00017702,00018107,00017699,00017673,00001516,00016310
00003369,00000261,00000276,00004303,00012542,00012482
00014494,00015129,00011878,00004655,00005572,00018367
00001526,00012684,00015356,00014755,00008243,00004947
00008553,00008026,00008664,00019838,00014347,00011698
00000757,00008230,00014702,00014278,00015787,00010725
00018451,00017240,00017164,00018307,00016755,00017680
00002248,00007175,00014705,00007213,00014289,00007079
00000402,00010715,00003261,00016808,00015834,00009565
